tx_from,tx_to,tx_hash,block_number,token_sold_address,token_sold_amount_raw,token_bought_address,token_bought_amount_raw,amount_usd
0x30aa97e3663295240c8465f117d4d02d5722b920,0x284f11109359a7e1306c3e447ef14d38400063ff,0x26f3fdc67594f1fceae7aee2478f79dd8287fc82318405039fd377fb5cef04d5,8616329,0x20f17d48646d57764334b6606d85518680d4e276,2567813960812141306932493,0x4200000000000000000000000000000000000006,1396844587852616402,3681.7051855407767
0x184ed9c1aa3661f188e1eff2405d9d6229704152,0x284f11109359a7e1306c3e447ef14d38400063ff,0xe986a2be33f5a50201f120893ce31cc41761d429a7c73e18f9c43d2381f34ac8,8618729,0x20f17d48646d57764334b6606d85518680d4e276,1702796482025261930505151,0x4200000000000000000000000000000000000006,1329262587871523760,3538.417253158724
0x882ad66ea3ec608cb3656f20f22b7b39bc9b7b05,0x284f11109359a7e1306c3e447ef14d38400063ff,0x8327f49a3bdec3964243a3819a78a7908849d6904a2da475a91a7ca5d02ae715,8611048,0x20f17d48646d57764334b6606d85518680d4e276,65395581744737203106078331,0x4200000000000000000000000000000000000006,2523013906910465073,6623.6179495339065
0x4f4e7909ee5609ce57af15d610085be5f6f86ed4,0x284f11109359a7e1306c3e447ef14d38400063ff,0x17bc0a8acb09ef149ea7212c0344c14553e27f02dc932ad18c03248a4462fafc,8618849,0x20f17d48646d57764334b6606d85518680d4e276,4875507035508552426095599,0x4200000000000000000000000000000000000006,3735959850601118863,9944.900964709142
0x125c2eda959d1ef4b4e6f74ffba3095329083592,0x284f11109359a7e1306c3e447ef14d38400063ff,0x31c47edd5ff698347f5bf38c0341ca8759405bcac68ecd33dfc04ef1cd54b31a,8613871,0x20f17d48646d57764334b6606d85518680d4e276,570370883784149893661269,0x4200000000000000000000000000000000000006,286434473248343358,753.4916609823596
0x2103eff8ed1db13523c0fe4e543e462db691cf8b,0x284f11109359a7e1306c3e447ef14d38400063ff,0x336c516d4314b8d5a8b4bff2e19abbe16fcb641707b887a78159031490f6aa31,8611498,0x20f17d48646d57764334b6606d85518680d4e276,18298986346022132244709500,0x4200000000000000000000000000000000000006,1379093030733089998,3628.021408740462
0x8a6e2ff9d68545ebf4f197d0c0267a4ddf2946fa,0x284f11109359a7e1306c3e447ef14d38400063ff,0xdb20d5f13252fecc30e8d434ae41e576479cb62abacab41a0e4a10457334a715,8612158,0x20f17d48646d57764334b6606d85518680d4e276,3624360788244509256559078,0x4200000000000000000000000000000000000006,815394764617010061,2146.5104099589867
0x8834af5fdb02f8fa184f26bcee826a7034744e0b,0x284f11109359a7e1306c3e447ef14d38400063ff,0xa9de4a40e935f36e6f2721269e463e3180f35d608e67bcafaad345f07b2f7bb8,8612729,0x20f17d48646d57764334b6606d85518680d4e276,2017363704592473642366919,0x4200000000000000000000000000000000000006,463865375463714766,1222.3965920369997
0x2fe24c4f58e2fa78e7aa5179fd8e4f092a051d05,0x284f11109359a7e1306c3e447ef14d38400063ff,0xb8751fe44e8afdfb4ff7b8ed30ee8571e3b5948dd803dac7b6b60222206ef094,8619567,0x20f17d48646d57764334b6606d85518680d4e276,1197793997759509316113760,0x4200000000000000000000000000000000000006,2541244729748441897,6590.718206602584
0x40129895e652b24e081583e44f22e06123bc8525,0x284f11109359a7e1306c3e447ef14d38400063ff,0xa25b6a62348382795ba8b974dcf77b9e521917dd37300b035e15d5ae665a7861,8615010,0x20f17d48646d57764334b6606d85518680d4e276,338153534183181119372795,0x4200000000000000000000000000000000000006,132515216566930198,349.62549708585726
0x8c7c0830e30b4da7088c21cab39f91ebc24c3e4b,0x284f11109359a7e1306c3e447ef14d38400063ff,0x59b6c139205493ced301fec70e923d3cb2e838537b71bb800defc99f9af83f73,8624096,0x20f17d48646d57764334b6606d85518680d4e276,1540676646648055527550559,0x4200000000000000000000000000000000000006,3868601251793862522,10046.950880971252
0x0c931dd529c78ff9d79b32f95ff6c48c5278dfb9,0x284f11109359a7e1306c3e447ef14d38400063ff,0x03228099cedd1f33d9eb30043b4fbf96bd0f2e34dc56e6b63e101aac86a8feb2,8617200,0x20f17d48646d57764334b6606d85518680d4e276,1670481879685499347257563,0x4200000000000000000000000000000000000006,1084291559324475305,2848.542355501329
0xb54d7baa3d89c8c5b5a1e163d641cb818073f0b2,0x284f11109359a7e1306c3e447ef14d38400063ff,0xa83a4175f41e2857a804b785320034c038fbe347006ae5358fe8932844ecdd18,8622477,0x20f17d48646d57764334b6606d85518680d4e276,640228907277194412355132,0x4200000000000000000000000000000000000006,1186422403911392458,3056.2597051478647
0x524207f1cc521bc35f8054a1ba969500596cbd73,0x284f11109359a7e1306c3e447ef14d38400063ff,0xeb2c21041ed64f7f0735266c620879094f1f8b414ebc534f03db260e32d5f7e2,8617139,0x20f17d48646d57764334b6606d85518680d4e276,2704944279135113919680992,0x4200000000000000000000000000000000000006,1756074456181504340,4626.044500663498
0xf74c3493833ec823cc08b544fcd63f9bbf74c4b1,0x284f11109359a7e1306c3e447ef14d38400063ff,0x121de49d017687a8b70e2dd54d5d2d03f623b40a4b62d53302247bbc9007a1b1,8624547,0x20f17d48646d57764334b6606d85518680d4e276,3495851006607550908243126,0x4200000000000000000000000000000000000006,12633728260361102225,32729.568117704486
0x62b756e70b4dd2ecbbf399efc87430d46f3bc722,0x284f11109359a7e1306c3e447ef14d38400063ff,0x99d6013488ab01beaa859f6bc2dd7804276b8c07a6ddc6e0ac2542654bc0aa46,8612879,0x20f17d48646d57764334b6606d85518680d4e276,1332212980564561475247912,0x4200000000000000000000000000000000000006,447133484574479878,1178.3040438900523
0xa33b3613f8350e0e0f5946517cf9f915e1d70b91,0x284f11109359a7e1306c3e447ef14d38400063ff,0x56409adda599fef9b646fb572fd8347bac5b5d5149370a7f0c12286515d055b7,8611679,0x20f17d48646d57764334b6606d85518680d4e276,1997608225715215659166557,0x4200000000000000000000000000000000000006,184266015833507234,484.7541358336825
0x004bcb16bf1b3022d17bf0600e3a95b6c0ae02ef,0x284f11109359a7e1306c3e447ef14d38400063ff,0x5c478a8bec61514d1f51ffdcddd831db906f2edc434078c009e023b0f178dd66,8620977,0x20f17d48646d57764334b6606d85518680d4e276,3797807017325899141059250,0x4200000000000000000000000000000000000006,9376612359588719457,24302.86651032362
0xa99b4cf9065d7290857c50be153efb80571a3d45,0x284f11109359a7e1306c3e447ef14d38400063ff,0x1a61212a2bb88d96f5979c8b62a59fc8340f10e41eb9de218cee2da969846909,8624487,0x20f17d48646d57764334b6606d85518680d4e276,764471753418374118958078,0x4200000000000000000000000000000000000006,3194307972207630267,8275.333948199697
0x2a8c0e1ddd6e4d0f79ebbd2cd99b9f61e4b154ad,0x284f11109359a7e1306c3e447ef14d38400063ff,0x0b1b51109eedd3feb5283cc16a245f5200e2e06ec61dfa2137bc2f4bd677712a,8612008,0x20f17d48646d57764334b6606d85518680d4e276,1852600314225921110960568,0x4200000000000000000000000000000000000006,374391121863045649,984.5550527193442
0xdc6424dee4a2ed02206b24449850efedbe58f596,0x284f11109359a7e1306c3e447ef14d38400063ff,0x2b1db7b62d707a93393616adc8e8bb0b7d62d4d86c14325a5497604af94e4429,8623676,0x20f17d48646d57764334b6606d85518680d4e276,2291615820697974418727544,0x4200000000000000000000000000000000000006,4856819458055059858,12593.927127515091
0xd77fe18c2c054e883a248e97f476177cdce749d3,0x284f11109359a7e1306c3e447ef14d38400063ff,0xfee6314b0a679bf76cf1c16348f35fb329ececd0b5b0d319a682b28d3ab1204c,8614740,0x20f17d48646d57764334b6606d85518680d4e276,1710611553496529689200922,0x4200000000000000000000000000000000000006,954724446821422900,2514.830118127842
0x11c17622e5b55421964ba1d8e4f46ef87b76ce0e,0x284f11109359a7e1306c3e447ef14d38400063ff,0x967cae7ef09570360c74b80dbba687c25518c210c4e876d934496f9651db0445,8624186,0x20f17d48646d57764334b6606d85518680d4e276,2103796903418275287689559,0x4200000000000000000000000000000000000006,4238944127877765558,11008.74984730495
0xa7d77cb8d04959823d2b2e438da3c15151bb760f,0x284f11109359a7e1306c3e447ef14d38400063ff,0xa4c22ddef44d20b935434432f59a7129ada2e0e787f99617b9683f8db1c34d1d,8612668,0x20f17d48646d57764334b6606d85518680d4e276,1235083021551802101991370,0x4200000000000000000000000000000000000006,232835892448982803,613.5784572172574
0x4ee9f1aec13b3934a816f36d85f2625d8627906e,0x284f11109359a7e1306c3e447ef14d38400063ff,0x3cb3e9cbf58cb2be9a6a701e2f23631f411f376ac811c988465e0ea89bba3409,8618159,0x20f17d48646d57764334b6606d85518680d4e276,896361181617548899657084,0x4200000000000000000000000000000000000006,670952029122432397,1772.682099022631
0x8b1ca15c109db5c7ccdcc204a0715ba77d43c6f4,0x284f11109359a7e1306c3e447ef14d38400063ff,0x2d80de1db252773ef138755c4c74c9a5eb7cdc4f172cdcba052f8925a9d4b86e,8615669,0x20f17d48646d57764334b6606d85518680d4e276,1599950675301898534455558,0x4200000000000000000000000000000000000006,921384566223216773,2423.333547623682
0x914cccf07346a2e8a9a68d6b3cc06b0f01f8ea44,0x284f11109359a7e1306c3e447ef14d38400063ff,0xb965639fd329fad4e83efaf1b209754ed05968e92c0e3ebb4bb5c0eb2aa58ab7,8611319,0x20f17d48646d57764334b6606d85518680d4e276,16465753109788958610247877,0x4200000000000000000000000000000000000006,844703965838877701,2222.0191232581433
0x992789ae7d6017f25640136def8d3cf7e6a3a3a8,0x284f11109359a7e1306c3e447ef14d38400063ff,0xb218c6eebb753fc0c5b77cd69fa65dba4736d48314323b9cf5856d904bb65e62,8625387,0x20f17d48646d57764334b6606d85518680d4e276,1654370910855820224188023,0x4200000000000000000000000000000000000006,7356706991237100656,19050.19275380847
0x999ae73255dec9d3d7d77b12ba64f4e2cb64dfdb,0x284f11109359a7e1306c3e447ef14d38400063ff,0xaea1884633f86893c282a6d112f87ebd59eaea2429b603e032f23c8d2d023482,8624427,0x20f17d48646d57764334b6606d85518680d4e276,3318771380287167602937437,0x4200000000000000000000000000000000000006,13351449122028389341,34588.93166798285
0xbad0c9c9bdc9a199387f514dcf0354f9aaaae1d9,0x284f11109359a7e1306c3e447ef14d38400063ff,0xdef9f4339bab5850f8b855f8013e0ff717be0d2e4c625568997913f0a37bf530,8615910,0x20f17d48646d57764334b6606d85518680d4e276,1928224016490526806187747,0x4200000000000000000000000000000000000006,1134908144456813105,2984.9219107358635
0x16424c8a02c05e0a4565ac0b71f2e4f44476aa31,0x284f11109359a7e1306c3e447ef14d38400063ff,0x3dea87d50a51e66b44456641a49b4839aa834dfeb012a0406e1a6d10864c6c36,8625670,0x20f17d48646d57764334b6606d85518680d4e276,1000000050000000000000000000000000,0x4200000000000000000000000000000000000006,110747234842710931827,288075.7072728597
0x06501c25cea0defd0160f7c5bd8148300ce6420f,0x284f11109359a7e1306c3e447ef14d38400063ff,0xd01c2d1c9379d49418ca34aeea78508cecba6f5ef7b62a6b175937932ba539f7,8614950,0x20f17d48646d57764334b6606d85518680d4e276,8456167998384041446180902,0x4200000000000000000000000000000000000006,3908330259208262137,10311.660389289895
0x202fdc759b95c77cec78150a6150803ea34dc374,0x284f11109359a7e1306c3e447ef14d38400063ff,0x244fdfd9f61cfeaf0a9381abd43846c2541e9c6d183b535cb11446b23b3007af,8613989,0x20f17d48646d57764334b6606d85518680d4e276,692882549678005872885057,0x4200000000000000000000000000000000000006,415193872192456355,1092.204848250754
0xe30c692915a0ac25c894b14a1a33e57b8a13bc21,0x284f11109359a7e1306c3e447ef14d38400063ff,0x36413a1bc8e53cde1a9930a4795adc8b77d6a05cda66501847983798d203b870,8618308,0x20f17d48646d57764334b6606d85518680d4e276,3013165495650624798921372,0x4200000000000000000000000000000000000006,2034205466922082391,5374.452211826819
0xba1cc8b9ee5c1e6b14cbf7c52b020767dbdf8566,0x284f11109359a7e1306c3e447ef14d38400063ff,0xd8cdf96eb8b35500c3e9d10085b412f0ab211c8af06486eee46f8502db213db0,8610899,0x20f17d48646d57764334b6606d85518680d4e276,109558917656925670825588805,0x4200000000000000000000000000000000000006,1839608700871879355,4829.487930224927
0x0fce96194ee4c9775275529257f644ef9e36e989,0x284f11109359a7e1306c3e447ef14d38400063ff,0xdeba3e4fd7226eb18a22c6ad5e0d8750d78e0b2b89434148ae52d03feea784c8,8624516,0x20f17d48646d57764334b6606d85518680d4e276,3248211123111376462325055,0x4200000000000000000000000000000000000006,13292793700545936885,34436.97600031934
0xbe5cb2e898819bac28e058e47e35b0f77f44ee4f,0x284f11109359a7e1306c3e447ef14d38400063ff,0xdeb43e26275d6cd52aa8b84635cb7e9f0ee8dc23db0ad24cb0c4222ec4038997,8615880,0x20f17d48646d57764334b6606d85518680d4e276,2774253442096666468701793,0x4200000000000000000000000000000000000006,1654912084277235036,4352.584272857555
0x9f64601fc03e94cd54c1a94a15012c2fe4b30eb8,0x284f11109359a7e1306c3e447ef14d38400063ff,0xbe4f982e37ac6e8168f0ee958e87dbe1c1c3790085c592b2e951f1b0fd498371,8614351,0x20f17d48646d57764334b6606d85518680d4e276,2265702413352164781625712,0x4200000000000000000000000000000000000006,1247207565464132804,3282.2636779563036
0x1cf9952cda3e0243edd032798923e5dc7f5914c4,0x284f11109359a7e1306c3e447ef14d38400063ff,0xac8e5909239da82918a739d7502091367b47409928e19e2a1912d850ac869e6c,8617350,0x20f17d48646d57764334b6606d85518680d4e276,2085284763164482402632645,0x4200000000000000000000000000000000000006,1482627960113640464,3895.011914014545
0x31a6d8ff29cbe795fb09908333c0a18afa3efad5,0x284f11109359a7e1306c3e447ef14d38400063ff,0xa8eea17b586605fe17e40a33c592b78f872f08638efab72edeedf2f80ba44e3d,8611649,0x20f17d48646d57764334b6606d85518680d4e276,3764183009088523597574318,0x4200000000000000000000000000000000000006,281390815544132734,740.2632601764163
0x5a54b8b6111e0c190a5dba72fb020e35101e443c,0x284f11109359a7e1306c3e447ef14d38400063ff,0x8306151ef0143fe1e9e7d781fe2b81deaddb1184100df8fe1688eee7274fcba1,8624067,0x20f17d48646d57764334b6606d85518680d4e276,9745886302116153384849308,0x4200000000000000000000000000000000000006,29689591564914947860,77105.35377366237
0x131f18f3e8ed038f91a75dfaf4f9f8c43e50d670,0x284f11109359a7e1306c3e447ef14d38400063ff,0xd465de3b9df45efaf28841ac8de7c058b0b5b4749b2c3a4728a81dbdcb8e30d2,8614171,0x20f17d48646d57764334b6606d85518680d4e276,760100587750403311152632,0x4200000000000000000000000000000000000006,461049466996138521,1213.3392717990678
0x07bc6319479615ada00fe3533375cefcbd572f47,0x284f11109359a7e1306c3e447ef14d38400063ff,0x52004189b69255341c72b9cc78de74de541eebca088ffd72f1bfbfff23a31c20,8611859,0x20f17d48646d57764334b6606d85518680d4e276,5638814918706434646137008,0x4200000000000000000000000000000000000006,969525698160937867,2549.610204738726
0x1bbe1d561b0bc23726709f7592d9369995113359,0x284f11109359a7e1306c3e447ef14d38400063ff,0x8df38e161a77a728f9ab8daaa2e2e22baf5bb48a1e8586a98ce9c31843aba0b0,8612279,0x20f17d48646d57764334b6606d85518680d4e276,4162372074003400163012593,0x4200000000000000000000000000000000000006,880908722660129325,2318.974594228337
0x3e1f294361a8213abc05e9d15c58fdcfbfb3e38a,0x284f11109359a7e1306c3e447ef14d38400063ff,0x3cdb220314cff10c81a37035edec88aed2827e4c6c370eb06d1d20ef882eee4f,8616269,0x20f17d48646d57764334b6606d85518680d4e276,1509916639828064021824423,0x4200000000000000000000000000000000000006,747219098258628365,1969.4677938532145
0xfb4e1e03fa0dad0b35847b3ac489dbb2ebf130b6,0x284f11109359a7e1306c3e447ef14d38400063ff,0xb8034c742d243fcf1c5524cdbf10d4772f40b978541d492b710d7954f65dbbf1,8624667,0x20f17d48646d57764334b6606d85518680d4e276,1576468546968527148935303,0x4200000000000000000000000000000000000006,4847597583963118065,12540.928853615944
0x75a97b97d6b1948b2f91c28664ce03b1e890560d,0x284f11109359a7e1306c3e447ef14d38400063ff,0xc886803166ebf384c8a2846bf2c794087d36a3787efa4ab17d6432609945cc00,8618519,0x20f17d48646d57764334b6606d85518680d4e276,700462397246672298011721,0x4200000000000000000000000000000000000006,488929995950353291,1299.2874605384284
0xf90382c3fb5bd70576139e4abf53fde4e532c861,0x284f11109359a7e1306c3e447ef14d38400063ff,0x627dcc322bb9c111f32c65f93408774d30351f63bd8b3b3dc93975825309bd87,8617769,0x20f17d48646d57764334b6606d85518680d4e276,1800292166774993994837547,0x4200000000000000000000000000000000000006,1213067828250394616,3195.0023074024543
0x49a8b2dd1d6cd22d444fc95931de83458e141a8f,0x284f11109359a7e1306c3e447ef14d38400063ff,0x8448d8c652fc48b6c48a0f0fd9c47ae2cb85c45d754f86528bc7032f5d9bc2b8,8625207,0x20f17d48646d57764334b6606d85518680d4e276,418760080212106774389606,0x4200000000000000000000000000000000000006,1672335199463144382,4309.591085664528
0x2ffa33dd53376eb5612074331c82ccd9b73aef89,0x284f11109359a7e1306c3e447ef14d38400063ff,0x3fc5fcbdc46e56467141ebaac95f7ec792550b43c672bb38e600e322c5445963,8625357,0x20f17d48646d57764334b6606d85518680d4e276,153669016569124704428694,0x4200000000000000000000000000000000000006,616269167720072176,1595.829009811127
0xc56003c4c1ea04fcbafb13ec6bf2d6b655d05c2b,0x284f11109359a7e1306c3e447ef14d38400063ff,0x051841896b43d971fe2f2d5fa43bb08a98deb2553fd187b7da342a04fc546efb,8614441,0x20f17d48646d57764334b6606d85518680d4e276,240368072824500903872099,0x4200000000000000000000000000000000000006,115880574464380777,305.2398623908808
0xdbbbdd956832debbf0ee2e0c752322f76e8f51b9,0x284f11109359a7e1306c3e447ef14d38400063ff,0xa2451f4efccc06a35bb5f3803b15d06da7e1de5b1df1ba07910427d165565c69,8615100,0x20f17d48646d57764334b6606d85518680d4e276,968465861139182889389041,0x4200000000000000000000000000000000000006,488630487550076180,1286.4370297925873
0xaa95b26563e1c0273f9612df18d816a2d8614e41,0x284f11109359a7e1306c3e447ef14d38400063ff,0x39917e172a2ba65a82541da0c63ae465603c15de7f0254c35bdd8eb58c7204f9,8614649,0x20f17d48646d57764334b6606d85518680d4e276,2334301920251873315794228,0x4200000000000000000000000000000000000006,1513486537521412746,3986.6597536197787
0xa5899164010e90cf092ee82f74a3374000fc475e,0x284f11109359a7e1306c3e447ef14d38400063ff,0x966911884efe8217911079885ce0c70b957ead4c34df1c38e1d2d9568efba74a,8614861,0x20f17d48646d57764334b6606d85518680d4e276,1560952074518816532930618,0x4200000000000000000000000000000000000006,1026978741230611625,2709.5601712880207
0x816df3bd45f4226880c9a55896ea3915dbbb75e1,0x284f11109359a7e1306c3e447ef14d38400063ff,0x0dd97845a98c4b769087005135e57f7989af49b01bb528e3bcaf867321e93547,8617109,0x20f17d48646d57764334b6606d85518680d4e276,1407373288988435117109222,0x4200000000000000000000000000000000000006,920750629417025362,2425.542590579564
0xdaa76fa0049470010cba4869bfd499ad23c5cfa4,0x284f11109359a7e1306c3e447ef14d38400063ff,0x9c208ced6618e1e6ff0c369713b0b4e913629188009ba30d3954d932985f3402,8612698,0x20f17d48646d57764334b6606d85518680d4e276,1818688182182907226426553,0x4200000000000000000000000000000000000006,387463833488501500,1021.0601925622386
0x1fb49618b19d278fce0dee1529d78b4e7a0f38f9,0x284f11109359a7e1306c3e447ef14d38400063ff,0x4cf82b6827556eabc25d47e0e79808d4c89f3dc4facc3f634eecf3c686e1d2c8,8618189,0x20f17d48646d57764334b6606d85518680d4e276,1386873579571900622715111,0x4200000000000000000000000000000000000006,1051048438105485968,2776.912015412218
0xd22e47c2d738f5708a0334ea25ee9630694ead5c,0x284f11109359a7e1306c3e447ef14d38400063ff,0xddfe05d4becbb1ad4d9a60163025952b4cd23059c38b0160cf014225025e6f7d,8617829,0x20f17d48646d57764334b6606d85518680d4e276,2098548971181224787936658,0x4200000000000000000000000000000000000006,1432536390165379870,3773.0429951453807
0x673801911f8faf805f046cd85269337b7d2154d8,0x284f11109359a7e1306c3e447ef14d38400063ff,0x593e7fe3927ef7931cbcd03565de2498dc4c0a0b002c762f1ca49ce71c415bef,8619327,0x20f17d48646d57764334b6606d85518680d4e276,2225517845110469933469508,0x4200000000000000000000000000000000000006,3483068319420701914,8987.604999383595
0xcfe7a564ec1a65c724c8d1ec9c9639c3d62c7839,0x284f11109359a7e1306c3e447ef14d38400063ff,0xa7fa85e28210910ba18ee12ff37a525d7eb5e4334e8a78fde8b89f0e246a9bb6,8614503,0x20f17d48646d57764334b6606d85518680d4e276,2097216783027426964550251,0x4200000000000000000000000000000000000006,1102393011566553873,2903.802407837344
0xb82f4c73f65bb100abfdfef933ec97ea5edf5b7e,0x284f11109359a7e1306c3e447ef14d38400063ff,0x25895e07bbb69e9795dedca09f277e31d14c7a292060ff308303fbf8468955a2,8617380,0x20f17d48646d57764334b6606d85518680d4e276,1351272859949226010487611,0x4200000000000000000000000000000000000006,984390368314414310,2586.0919365987975
0x4513571e533482dcd12fbd473c621878a0db6760,0x284f11109359a7e1306c3e447ef14d38400063ff,0x6c82495a66638ab88607c0a2dbeb49ec26ca518dcaf3c183deddea7c331c7f7b,8623916,0x20f17d48646d57764334b6606d85518680d4e276,1425522875771531396998268,0x4200000000000000000000000000000000000006,4194599195054352030,10864.64110507003
0x23248fa8f122517cd4672090857433faca75ca14,0x284f11109359a7e1306c3e447ef14d38400063ff,0x09d988433c454a2901f2f554b8f3b8a8c4e3a9f509317e1e060aa54b35093d2d,8612069,0x20f17d48646d57764334b6606d85518680d4e276,493537813836649111584498,0x4200000000000000000000000000000000000006,112621516089412354,296.47388867505623
0x7ace788c7b1330fa38a0256dc752f96f4d98090e,0x284f11109359a7e1306c3e447ef14d38400063ff,0xf07ad98eb6ba6c2cd90b042a664e218207e87d4bb199bbe0c632f54d061aa212,8622987,0x20f17d48646d57764334b6606d85518680d4e276,542453220699708346131060,0x4200000000000000000000000000000000000006,2371786542066060226,6140.365614485665
0x1813d068b679f48e41fa968c0b4bf1ddf3cecbfb,0x284f11109359a7e1306c3e447ef14d38400063ff,0x2aaaf9505ef02879b66fc8004c868e3205d9c03bac17f5cbd29feda9bc8ca805,8611109,0x20f17d48646d57764334b6606d85518680d4e276,14550349346170069094316130,0x4200000000000000000000000000000000000006,647838637752899042,1700.757818919931
0x7742540f8547bfeabe07739029e29703bc8a5f02,0x284f11109359a7e1306c3e447ef14d38400063ff,0xc9e3c953253d1193438d6f9654bf8b88daabcc9913bb03edf68a390c7acdc6eb,8614710,0x20f17d48646d57764334b6606d85518680d4e276,6247394099305985182453700,0x4200000000000000000000000000000000000006,3560667052829444021,9379.11747718751
0x75a97b97d6b1948b2f91c28664ce03b1e890560d,0x284f11109359a7e1306c3e447ef14d38400063ff,0x43be52446706e12ad2de7b53669329d7a465e5c1705ada95ae1e8c343c51cbc9,8617409,0x20f17d48646d57764334b6606d85518680d4e276,1588693177033931431275884,0x4200000000000000000000000000000000000006,1142001921745727132,3000.1532486181995
0x3147cf45bfbb5f7e1e831a2324794116ef62d0cd,0x284f11109359a7e1306c3e447ef14d38400063ff,0x7518702a65c2be867018e2ba081bf94644b8e929cd0fb3bcd6098d38fb096e90,8618759,0x20f17d48646d57764334b6606d85518680d4e276,1703056132902023485089056,0x4200000000000000000000000000000000000006,1367227751395374522,3639.4782405494034
0x24693cde68d9550c6d21758bad7306608d216b57,0x284f11109359a7e1306c3e447ef14d38400063ff,0xf11931816e9b664631e461198f24c43fc8a437e4852c0a53267689b36c925e0e,8612249,0x20f17d48646d57764334b6606d85518680d4e276,18761999964262238427262571,0x4200000000000000000000000000000000000006,4212047705669566550,11088.131344221021
0x6354d0965d3202af0d61b1c1ae17595b2ed16a0b,0x284f11109359a7e1306c3e447ef14d38400063ff,0x25ea9782b6e6b7a461178c7f57d01bc6590c238c2562f5f7bedb3016483f3f2b,8620348,0x20f17d48646d57764334b6606d85518680d4e276,6569642097149971214103501,0x4200000000000000000000000000000000000006,17897176762809757450,46383.755072638785
0x3d8f1d839d98e0421f4b55b140d4f67de18a0738,0x284f11109359a7e1306c3e447ef14d38400063ff,0x7741f390b618e370668176a6a27bdb601019dece6d41c8edd45f2e7668b3d10a,8620767,0x20f17d48646d57764334b6606d85518680d4e276,1682568981853729606577123,0x4200000000000000000000000000000000000006,5560175594323675713,14411.196715903765
0x89ed592c7e96955bc1f9cf01ee94e186227f408d,0x284f11109359a7e1306c3e447ef14d38400063ff,0x4cfbb89dd501edcfd0a5e18d89f4f68f09ebf84486c95fbd73cd0ca765594558,8615459,0x20f17d48646d57764334b6606d85518680d4e276,5999009927037655345690595,0x4200000000000000000000000000000000000006,3929061458678631687,10340.77898125253
0x68506a7ff79a4bc265bad9e0ab7ab2fbc8b6c1ac,0x284f11109359a7e1306c3e447ef14d38400063ff,0xa5168719cee511be7989f2a29ed4dca788e05ac2d47744c44c8586893b99ae5b,8617709,0x20f17d48646d57764334b6606d85518680d4e276,9180798918610688362037823,0x4200000000000000000000000000000000000006,6439756230033146339,16941.5818948466
0xe237a2affb279cc4b4b143a964903eacaa47569f,0x284f11109359a7e1306c3e447ef14d38400063ff,0xb174b4c0797b46f276a87629884337d9e1549f2780720a67ee2998681b0f18ee,8616600,0x20f17d48646d57764334b6606d85518680d4e276,1422497539011241869547664,0x4200000000000000000000000000000000000006,645585819294439857,1702.4291730540167
0x2f28ffc7e4af1b8e4d765c8238c96fbf10c9fe69,0x284f11109359a7e1306c3e447ef14d38400063ff,0xab6d9c4829aaf75590886cf45c83a8803acaf019abecb635d35f2be905cb9912,8623166,0x20f17d48646d57764334b6606d85518680d4e276,7343018100794764371744888,0x4200000000000000000000000000000000000006,27311704832672712686,70858.57948607938
0xc6c81b2bacb9641f8ae685c18159850bcd0b1398,0x284f11109359a7e1306c3e447ef14d38400063ff,0x3b6bc4b48671ac6bf849f74833702765e18159305a6d0f7b41e75f53e3fddcc5,8614260,0x20f17d48646d57764334b6606d85518680d4e276,5338570910547002003059221,0x4200000000000000000000000000000000000006,2747891920187397534,7231.5996874379725
0x8330b549a49574450c66f69d1b63956ea1c9e8d9,0x284f11109359a7e1306c3e447ef14d38400063ff,0xb793687413ef398b5280ac00370ca4f26adb1a7b568cf4607ad5d551009e9670,8614230,0x20f17d48646d57764334b6606d85518680d4e276,4953743654254346418770424,0x4200000000000000000000000000000000000006,2874833134051999912,7565.669610553307
0x9850b98d514495253701e820ba4b7d4c9ffef33a,0x284f11109359a7e1306c3e447ef14d38400063ff,0x9733f85e92e0d7102bb6c8f1ab998ce709bf251641ed60f027cb0d70cafe0188,8613660,0x20f17d48646d57764334b6606d85518680d4e276,4885179032085982881856555,0x4200000000000000000000000000000000000006,1852890243535373673,4874.750412814778
0xf90382c3fb5bd70576139e4abf53fde4e532c861,0x284f11109359a7e1306c3e447ef14d38400063ff,0xe781333033295f26d37e47dd2e14b510c3433782dead7386af5a680a2bfc383e,8614561,0x20f17d48646d57764334b6606d85518680d4e276,1446304115757099514511723,0x4200000000000000000000000000000000000006,827044693408412588,2178.5101564601655
0x877b21254f87f20e9d4b92a6fceb7acd82ca2167,0x284f11109359a7e1306c3e447ef14d38400063ff,0xbe41c1f00512a33415023bef5bf00c29ccec75bb4b0926715b89277617997a47,8616509,0x20f17d48646d57764334b6606d85518680d4e276,1476422807785131881468385,0x4200000000000000000000000000000000000006,558231634542488655,1471.3478661126735
0xced3e59735739b4dc1f5b3663721f1b42c3eebb8,0x284f11109359a7e1306c3e447ef14d38400063ff,0x5c3722e972fa328f21e94a572ab7c90ddf777371126c92dcf2f6605a669114cf,8623706,0x20f17d48646d57764334b6606d85518680d4e276,1959807957266888907553280,0x4200000000000000000000000000000000000006,4423706504093372927,11470.847913374279
